Date,PM2.5,PM10,NO2,SO2,CO,Ozone,min_temp,max_temp,relativehumidity_2m (%),dewpoint_2m (°C),rain (mm),windspeed_100m (km/h),winddirection_100m (°)
12-05-2022,19.79,50.33,18.38,5.09,0.462165279,5.67,25,32.6,74.41666667,22.74583333,0.05,11.6875,98.45833333
13-05-2022,37.09,102.78,20.63,9.33,0.461762783,5.56,24.1,35.7,63.33333333,21.375,0,14.74583333,217.2083333
14-05-2022,37.2,130.85,17.26,12.27,0.461532941,5.76,26.2,37.6,53.83333333,20.28333333,0,17.65,225.1666667
15-05-2022,41.67,117.88,24.81,14.65,0.46096359,5.63,26.8,37.7,50.91666667,19.99583333,0,14.99166667,221.625
16-05-2022,37.44,84.22,17.99,9.18,0.460805423,5.7,26.2,36.8,59.33333333,21.71666667,0,15.075,184.5833333
17-05-2022,38.62,88.84,20.5,7.42,0.460698595,5.61,26.5,34.5,64.54166667,22.2875,0.1125,13.21666667,262.2083333
18-05-2022,56.13,137.82,40.76,12.13,0.460553178,5.63,26.1,33.7,61.625,21.42083333,0,12.02916667,265.4583333
19-05-2022,17.05,44.38,11.99,6.34,0.460497258,5.6,24.2,33.2,72.16666667,22.43333333,0.2,17.37916667,323.9166667
20-05-2022,27.1,65.7,18.01,4.29,0.46035771,5.87,23.6,33,75.625,22.29583333,0.1625,11.89583333,206.0833333
21-05-2022,44.12,131.88,27.3,9.2,0.460249935,6.57,23.6,34.3,63.25,19.86666667,0.008333333,26.7625,176.5416667
22-05-2022,35.05,132.27,16.69,11.66,0.460058732,5.54,24.4,34.7,54.33333333,18.40833333,0,34.63333333,180.5833333
23-05-2022,38.09,139.86,21.27,25.54,0.459674981,5.49,24.5,35.4,53.25,18.52916667,0,31.59583333,181
24-05-2022,35.99,134.66,24.37,15.28,0,4.39,25.3,36.1,48.33333333,17.78333333,0,25.00416667,178.0833333
25-05-2022,50.59,157.62,26.23,33.74,0.06,4.64,26.5,36.2,44.125,17.00833333,0.004166667,20.55,158.9583333
26-05-2022,48.85,138.31,33.27,23.35,1.34,6.18,26.9,36.4,46.20833333,17.85416667,0.020833333,21.17916667,182.7916667
27-05-2022,38.36,133.83,27.89,22.07,1.76,4.27,25.7,36,46.20833333,17.02083333,0,21.95,189
28-05-2022,29.45,117.33,25.15,19.37,0.56,3.53,25.8,37,40.79166667,15.175,0,26.85833333,183.7916667
29-05-2022,37.04,142.59,25.37,33.57,0.21,2.9,26.5,37.4,41.625,16.18333333,0,25.8625,180.5416667
30-05-2022,41.25,152.49,25.41,35.44,0.26,3.95,27.2,37.5,41.95833333,16.98333333,0,19.6375,198.2916667
31-05-2022,40.62,143.03,23.1,23.37,0.39,3.21,28.1,37.1,48.125,18.475,0.05,17.57083333,155.1666667
01-06-2022,43.08,116.01,27.78,20.32,0.61,3.83,26.1,36.7,51.66666667,19.13333333,0.016666667,15.75,80.375
02-06-2022,52.86,151.22,31.45,27.05,0.7,3.67,27.1,37.8,47.875,18.76666667,0.004166667,18.2375,142.2083333
03-06-2022,41.1,126.62,29.49,23.07,0.85,2.47,26.7,38,43.70833333,17.39166667,0.016666667,23.11666667,171.75
04-06-2022,50.11,160.3,34.07,20.09,1.03,3.08,27.8,39.1,35.66666667,15.19166667,0,21.65,164.9166667
05-06-2022,61,143.07,37.81,30.54,0.62,2.49,28.2,40,37.5,16.1,0.029166667,18.85833333,183.7083333
06-06-2022,46.02,113.77,24.3,23.71,0.1,2.07,27.6,37.6,46.79166667,18.22916667,0.016666667,23.19583333,194.5
07-06-2022,34.51,110.45,28.1,18.27,0.31,3.98,27.7,38.1,45.20833333,18.03333333,0.0375,27.02083333,168.375
08-06-2022,41.43,129.71,24.73,24.05,1.07,4.27,27.1,37.2,47.58333333,18.6375,0.016666667,27.55416667,161.2083333
09-06-2022,34.36,103.95,19.03,17.3,3.04,1.95,25.6,36.4,55.875,19.94583333,0.029166667,23.71666667,174.9583333
10-06-2022,17.78,94.52,18.74,24.7,1.08,4.55,26.3,35.7,50.125,18.8,0.008333333,24.50833333,196.2083333
11-06-2022,16.93,99.93,15.8,19.44,0.65,4.1,25.2,33.3,58.91666667,19.86666667,0.016666667,24.80416667,193.6666667
12-06-2022,13.33,51.47,16.38,33.93,1.01,4.19,25.1,33.5,57.875,19.65,0.020833333,20.375,192.4583333
13-06-2022,19.55,87.93,16.97,16.39,1.12,4.29,25.7,34.2,54.91666667,19.37916667,0.041666667,16.69166667,178.6666667
14-06-2022,21.89,65.8,27.12,16.6,1.35,15.04,24.2,33.9,61.41666667,20.17083333,0.033333333,19.36666667,168.1666667
15-06-2022,20.31,70.94,19.25,9.22,1.3,17.34,25.9,33.2,59.54166667,20.47083333,0.016666667,14.10416667,172
16-06-2022,27.11,78.19,25.45,10.47,1.24,17.33,25.1,32.9,67.625,21.22916667,0.254166667,11.325,200.2916667
17-06-2022,31.15,108.69,30.64,13.53,1.57,19.57,24.2,33,67.45833333,21.2125,0.116666667,12.375,259.4166667
18-06-2022,31,93.09,22.88,11.21,0.65,19.47,24.3,32.6,71.83333333,22.00833333,0.0375,11.54583333,243.0416667
19-06-2022,23.53,65.34,29.8,10.63,1.31,11.56,24.9,32.2,70.83333333,21.925,0.1625,13.9875,218.125
20-06-2022,15.17,64.75,18.08,10.9,1.61,14.14,25.3,32.1,64,20.58333333,0.066666667,21.03333333,191.2916667
21-06-2022,17.73,59.43,20.61,10.64,0.84,14.09,23.3,30.2,78.91666667,21.44583333,0.295833333,23.94583333,188.4166667
22-06-2022,21.26,72.66,29.98,15.84,1.25,14.61,22.1,28.4,81.95833333,21.42083333,0.258333333,20.9875,193.3333333
23-06-2022,18.17,85.13,22.51,22.25,0.73,21.48,23.5,31.9,69.91666667,21.10833333,0.066666667,19.37083333,202.5
24-06-2022,14.06,54.51,22.46,13.07,1.65,17,24.2,30.7,71.54166667,21,0.1125,21.41666667,198.7083333
25-06-2022,17.76,62.51,25.29,15.3,1.44,19.42,23.8,30.6,70.375,20.48333333,0.008333333,25.09166667,192.9583333
26-06-2022,19.03,49.4,18.52,20.2,1.83,19.65,22.3,23.9,92.41666667,21.84166667,1.241666667,26.20416667,195.6666667
27-06-2022,22.32,82.03,16.45,22.06,1.47,15.75,22.4,26,88.91666667,21.89166667,1.504166667,26.24583333,199.625
28-06-2022,17.2,53.57,19.49,15.24,1.63,15.99,22.6,26.6,84.5,21.64583333,0.329166667,26.80833333,187.875
29-06-2022,30.13,80.81,27.85,15.64,1.14,16.8,23.5,29.8,75.45833333,21.53333333,0.020833333,21.41666667,183.375
30-06-2022,22.51,82.55,24.83,12.42,1.96,15.14,23.4,29.8,78.54166667,22.14166667,0.033333333,21.92083333,181.75
01-07-2022,16.09,45.3,15.24,11.56,2.02,18.23,23.5,30.2,78.08333333,21.9,0.2875,24.40416667,173
02-07-2022,32.82,76.65,28.37,19.38,1.78,12.25,23.7,30.1,76.95833333,21.77916667,0.058333333,24.45,174.4166667
03-07-2022,26.26,64,17.08,14.45,2.01,16.23,23.9,29,79.125,21.9125,0.325,24.55416667,183.125
04-07-2022,23.44,70.44,17.05,12.94,1.08,14.29,22.7,28.1,82.20833333,21.55,0.420833333,27.0375,189.2916667
05-07-2022,11.63,31,18.31,14.38,0.68,15.34,22.5,28.8,85.66666667,21.65833333,1.391666667,29.8875,188.3333333
06-07-2022,15.86,36.88,15.03,13.13,0.51,16.33,22.1,24.6,92.5,21.74166667,0.966666667,30.50833333,190.0833333
07-07-2022,16.51,57.62,16.91,9.82,0.43,17.31,22.6,26.3,86.5,21.64166667,0.283333333,32.98333333,183.9166667
08-07-2022,20.09,34.04,14.91,13.09,0.69,16.86,22.3,23.4,92.79166667,21.5875,1.541666667,34.275,174.4166667
09-07-2022,20.97,35.79,15.28,12.04,0.33,17.33,22,23.1,92.54166667,21.26666667,3.366666667,42.88333333,176.0416667
10-07-2022,26.56,41.56,13.91,18.68,1.36,14.18,21.5,22.7,92.54166667,20.80833333,1.491666667,44.14166667,171.125
11-07-2022,19.52,30.38,10.73,10.91,0.36,19.06,21.9,24.5,88.54166667,20.86666667,0.295833333,44.45416667,174.9583333
12-07-2022,12.84,21.44,9.4,8.96,0.46,19.47,21.9,22.7,92.125,20.91666667,1.925,49.4625,178.0833333
13-07-2022,8.11,20.2,6.8,6.49,0.24,20.84,21.7,22.7,91.33333333,20.58333333,1.458333333,51.6875,181.9583333
14-07-2022,14.14,24.31,10.75,11.31,0.51,18.7,21.5,25.3,84.95833333,20.52916667,0.304166667,45.14583333,187.7083333
15-07-2022,19.95,61.12,13.83,12.12,0.1,18.17,22.5,28,75.66666667,20.125,0.029166667,38.81666667,191.9166667
16-07-2022,27.84,114.69,21.87,12.21,1.21,15.81,22.4,29,77.08333333,20.81666667,0.041666667,31.1875,191.75
17-07-2022,20.47,50.65,17.06,12.44,0.7,12.21,22.5,26.6,87.25,21.975,0.55,29.77916667,184
18-07-2022,17.16,49.37,16.31,15.11,0.61,11.98,22.3,26,88.16666667,21.675,0.854166667,32.00833333,187.375
19-07-2022,22.3,88.3,22.83,20.6,0.54,13.58,22.1,29.1,77.79166667,20.99583333,0.020833333,27.50833333,189.125
20-07-2022,33.58,98.04,21.19,18.37,0.55,13.78,22.9,29.7,74.33333333,21.025,0,23.15833333,177.1666667
21-07-2022,30.23,90.47,18.61,15.91,0.63,15.02,23.6,28.6,76.875,21.21666667,0.070833333,23.49583333,158.9583333
22-07-2022,28.36,69.74,25.75,12.62,0.39,10.26,23.4,24.8,89.70833333,22.16666667,0.520833333,23.8,172.9583333
23-07-2022,31.34,66.2,21.61,29.11,0.76,13.8,22.5,23.8,92.66666667,21.7125,0.825,26.64166667,174.7083333
24-07-2022,15.64,48.25,16.56,17.6,0.54,14.03,21.9,25.8,87.875,21.2875,0.2875,26.9625,191.375
25-07-2022,17.6,52.29,15.06,17.45,0.36,13.27,21.9,27.4,83.875,21.31666667,0.191666667,20.775,181.1666667
26-07-2022,21.92,39.24,15.55,11.73,0.45,12.55,22.4,24.6,89.125,21.53333333,0.529166667,19.64583333,164.25
27-07-2022,30.49,63.76,19.17,18.05,0.32,11.78,22.2,28.1,85.66666667,21.85833333,0.175,9.625,126.75
28-07-2022,38.04,79.4,34.53,10.01,1.06,23.63,21.8,30,83.125,22.4,0.158333333,5.295833333,157.4583333
29-07-2022,43.3,94.26,33.84,18.82,0.9,13.32,22.4,29.8,84.83333333,22.575,1.245833333,5.275,198.3333333
30-07-2022,19.29,42.99,20.15,9.87,0.9,21.4,22.3,30,85.04166667,22.74166667,0.316666667,7.191666667,140.6666667
31-07-2022,23.36,61.815,15.85,13.19,0.55,16.02,22.8,30.1,84,22.73333333,0.179166667,9.133333333,140.0833333
01-08-2022,28.76,71.2275,17.04,10.01,0.56,14.97,23.4,29.8,83.95833333,23.025,0.204166667,10.55833333,130.75
02-08-2022,35.65,80.64,26.3,11.03,1.09,14.94,23,30.6,83.375,22.84583333,0.475,11.40416667,132.9583333
03-08-2022,30.9,55.87,24.09,13.41,2.4,15.89,23.2,30.4,83.45833333,22.79583333,0.433333333,9.179166667,131.1666667
04-08-2022,30.82,61.56,27.9,18.01,1.53,13.72,22.7,29.5,87.875,22.9375,1.675,9.65,177.1666667
05-08-2022,18.29,42.32,22.11,17.8,1.54,16.12,22.8,28.7,86.08333333,22.3125,0.258333333,17.25833333,202.125
06-08-2022,18,59.36,17.35,22.65,0.29,14.68,22.4,26.1,89.79166667,21.95833333,0.4,24.89166667,193.3333333
07-08-2022,14.14,29.89,15.7,19.9,3.58,12.45,22.3,25.4,90.33333333,21.75416667,0.995833333,30.10416667,182.4583333
08-08-2022,10.28,18.15,11.67,9.79,0.38,13.57,22.2,23.3,93,21.45833333,1.354166667,39.7625,188.9583333
09-08-2022,11.23,22.68,8.35,9.52,0.7,18.08,21.8,23.8,89.875,20.92916667,0.441666667,41.41666667,193.2916667
10-08-2022,17.18,61.85,11.42,19.87,0.51,19.24,22.4,27.4,74.41666667,19.79166667,0,40.82083333,199.6666667
11-08-2022,18.04,65.01,11.49,30.32,0.62,17.79,22.9,28,73.125,20.00833333,0.016666667,36.36666667,204.5833333
12-08-2022,12.62,49.24,13.39,17.79,1.69,16.1,23.3,28,73.66666667,20.33333333,0.008333333,36.2875,194.2083333
13-08-2022,14.04,54.53,17.54,10.02,0.56,14.35,22.6,27.7,77.25,20.4625,0.05,32.84166667,186.125
14-08-2022,11.69,26.57,13.19,20.02,1.9,12.28,22.5,27.1,85.83333333,21.08333333,0.366666667,34.95833333,182.5833333
15-08-2022,8.75,16.72,8.67,18.93,1.82,14.64,21.5,25.5,87.20833333,21.0375,0.225,32.94583333,193.3333333
16-08-2022,15.13,57.75,13.94,22.76,1.47,14.54,21.6,28.2,78.29166667,20.62083333,0.004166667,23.9875,212.375
17-08-2022,20.56,76.79,27.48,34.58,1.31,12.42,22.1,29,76.08333333,20.68333333,0,21.90416667,192.5
18-08-2022,32.58,75.13,19.62,31.97,1.62,12.9,22.3,29.2,74.91666667,20.8125,0,25.00416667,171.5
19-08-2022,27.21,75.21,19.96,49.49,0.74,12.02,23.1,28.4,74.25,20.75833333,0,28.4,165.125
20-08-2022,26.95,86.31,24.16,47.25,1.99,12.89,22.8,28.4,76.95833333,20.9125,0.020833333,28.75833333,167.9166667
21-08-2022,21.43,68.93,19.96,24.88,0.88,17.53,23,28.5,75.08333333,20.6,0.0125,29.325,173.875
22-08-2022,14.98,66.26,18.48,31.45,0.61,14.4,22.1,28.3,75.5,20.45,0.025,29.75416667,184.7083333
23-08-2022,13.89,63.49,17.82,23.95,1.71,13.52,21.9,28.6,76.54166667,20.74583333,0.025,24.06666667,187.3333333
24-08-2022,19.93,67.42,19.3,35.81,1.04,14.36,23,28.7,76.70833333,21.02083333,0.016666667,21.13333333,170
25-08-2022,17.65,51.17,22.02,18.95,2.47,15.09,22.5,29.3,78.79166667,21.35416667,0.0375,15.56666667,142.9583333
26-08-2022,29.27,92.16,21.56,24.68,0.5,18.54,22.8,29.1,77.33333333,21.27083333,0.025,14.825,145.4583333
27-08-2022,35.46,113.54,22.86,32.22,1.74,14.21,22.6,29.8,74.54166667,20.89583333,0,16.80416667,132.875
28-08-2022,31.89,85.89,16.01,18.06,0.8,18.71,23.1,29.4,72.5,20.68333333,0,16.53333333,144.25
29-08-2022,53.46,113.87,24.15,16.65,2.01,14.95,23,29.3,79.625,21.99166667,0.120833333,9.4875,110.5
30-08-2022,32.74,93.75,23.23,6.27,1.35,19.48,22,29.5,81,21.75,0.308333333,12.25833333,312
31-08-2022,15.77,48.42,9.23,4.88,1.24,19.8,22.6,29.6,82.41666667,22.2375,0.179166667,14.0375,306.8333333
01-09-2022,11.86,55.97,11.06,9.76,1.9,13.04,23,30.1,79.79166667,22.02916667,0.05,11.64166667,288.0416667
02-09-2022,13.67,54.42,13.13,14.62,0.7,8.46,22,29.8,79.08333333,21.6875,0,14.57916667,314.3333333
03-09-2022,14.87,65.64,16.03,11.31,1.01,9.56,23.1,30.9,78,22.54166667,0.029166667,8.4125,284
04-09-2022,24.97,72.22,18.23,35.67,0.43,11.36,23.6,29.8,80.29166667,22.24166667,0.108333333,11.39583333,127.9583333
05-09-2022,24.22,62.34,17.87,18.6,0.64,11.57,22.8,30.2,82.58333333,22.74166667,0.4875,9.983333333,154.9583333
06-09-2022,18.52,48.13,15.97,16.44,1.66,10.01,22.8,30.1,84.5,22.86666667,0.404166667,7.1375,153.4583333
07-09-2022,45.58,96.87,33.01,33.24,1.39,9.85,22.4,29.5,87.75,22.78333333,0.725,9.429166667,172.9166667
08-09-2022,42.33,75.19,27.69,26.31,0.55,11.55,22.4,28.2,89.25,22.35,1.420833333,10.1,157.7083333
09-09-2022,32.19,64.2,22.08,21.94,2.68,10.65,22.2,28.8,91.04166667,22.5125,1.345833333,9.229166667,136.6666667
10-09-2022,23.99,55.06,20.72,17.32,1.35,10.06,22.6,25.2,94.75,22.53333333,1.358333333,20.04166667,169.6666667
11-09-2022,15.17,32.41,17.72,6.16,0.05,9.05,22.3,24.2,93.5,22.05,1.1375,30.47916667,187.0833333
12-09-2022,18.36,62.72,8.83,16.87,1.77,9.59,22.2,26.7,85.66666667,21.2,0.358333333,34.05416667,210.6666667
13-09-2022,14.48,59.26,10.38,13.9,0.44,9.66,22,27.5,78,20.35,0.0125,31.6375,219.3333333
14-09-2022,23.4,89.59,14.61,13.22,0.6,9.66,22.3,28,78.33333333,20.925,0.025,27.72916667,214.5
15-09-2022,24.03,91.54,18.96,13.74,0.46,9.47,22.3,28,76.70833333,20.575,0.004166667,29.75833333,203.25
16-09-2022,17.31,77.64,24.41,5.68,0.62,9.17,22.2,27.8,76.54166667,20.51666667,0.008333333,31.725,192.9166667
17-09-2022,14.48,62.97,23.29,7.6,0.43,9.52,22.1,28.7,77.625,20.85,0.0125,25.05,180.9583333
18-09-2022,26.69,84.75,22.83,12.25,0.51,9.75,22,28.5,76.79166667,20.64166667,0.0125,23.45,168.875
19-09-2022,28.67,68.63,24.42,9.75,1.29,8.82,22.4,27.7,77.375,20.2875,0.1,23.78333333,166.875
20-09-2022,28.98,54.85,27.08,11.03,1.35,9.69,21.7,26.6,79.625,20.19166667,0.041666667,26.7,163.9166667
21-09-2022,41.99,90.35,25.11,11.25,0.84,10.12,21.6,28.4,78.16666667,20.56666667,0.045833333,25.05,165.9583333
22-09-2022,45.76,104.98,37.64,15,0.61,9.67,22.3,27.2,77.41666667,20.275,0.020833333,23.2125,172.3333333
23-09-2022,34,92.69,39.92,14.01,0.96,9.36,21.8,27.7,72.70833333,19.12916667,0.004166667,21.69583333,169.8333333
24-09-2022,35.84,98.2,29.2,11.27,1.13,9.21,21.2,28.7,74.33333333,19.65833333,0.0125,19.70833333,173.2916667
25-09-2022,28.54,74.83,22.58,9.91,2.06,9.25,22,29.3,78.33333333,21.02916667,0.029166667,12.20416667,138.375
26-09-2022,42.92,96.97,19.58,9.13,1.48,9.46,21.4,29.2,80.41666667,21.45416667,0.054166667,8.6,106.125
27-09-2022,37.79,64.38,23.65,6.46,1.22,9.55,21.9,29.2,85.70833333,22.125,0.45,13.0875,113.75
28-09-2022,55.34,101.57,23.69,11.85,0.81,9.25,22.4,29.5,85.04166667,22.0625,0.370833333,11.15833333,117.625
29-09-2022,43.43,63.07,22.53,8.35,2.17,9.98,21.9,28.2,90.54166667,22.20833333,1.4125,13.59166667,121.2916667
30-09-2022,57.38,103.42,25.84,7.75,0.42,9.77,22.6,29.2,85.16666667,22.29583333,0.195833333,14.3875,121.6666667
01-10-2022,55.29,128.35,41.01,13.81,0.6,9.07,23.1,28.9,78.41666667,21.3625,0.008333333,19.0625,130.6666667
02-10-2022,40.58,81.38,17.75,12.64,2.18,9.48,22.5,29.7,77.58333333,21.22083333,0.033333333,24.925,134.3333333
03-10-2022,45.43,87.82,14.17,10.12,0.04,9.71,23,29.5,70.75,19.85833333,0,25.4,116.1666667
04-10-2022,27.395,52.69,11.59,8.81,0.525,9.74,23,28.5,70.83333333,19.875,0.008333333,22.76666667,115.4166667
06-10-2022,9.36,17.56,9.01,7.5,1.01,9.77,21.9,23.7,95.91666667,21.8625,0.85,11.21666667,227.125
07-10-2022,17.72,44.76,19.25,3.56,1.33,9.93,21.8,28.1,86.625,21.3375,0.183333333,14.03333333,267.0833333
08-10-2022,20.41,47.09,18.97,4.22,1.73,9.85,21.4,28,87.16666667,21.65,0.104166667,7.020833333,270.125
09-10-2022,16.49,27.97,20.4,4.68,1.52,9.55,20.9,28.1,88.375,21.8125,0.145833333,11.65833333,289.2916667
10-10-2022,9.44,30.9,15.33,3.54,0.67,9.69,22,26.5,92.95833333,22.17083333,0.175,13.5,335.125
11-10-2022,12.35,39.82,14.91,3.98,0.67,9.75,22.2,28.1,84.66666667,21.5375,0.116666667,18.49583333,309.3333333
12-10-2022,20.81,49.61,16.71,9.4,1.52,9.8,21.9,28.3,85.58333333,21.40833333,0.295833333,9.516666667,264.75
13-10-2022,26.2,71.91,26.1,17.2,1.07,9.59,21.2,27.9,87.41666667,21.72083333,0.116666667,9.125,199.0833333
14-10-2022,25.18,55.33,19.83,13.66,0.48,9.76,21.4,27.7,88.625,22.075,0.170833333,8.2375,121.5833333
15-10-2022,22.05,27.75,12.43,14.27,1.79,9.53,21.4,24.9,92.83333333,21.58333333,0.645833333,16.00416667,72.04166667
16-10-2022,8,46.955,6.97,8.43,0.29,9.46,21.5,25.2,93.54166667,21.80833333,0.116666667,17.25416667,340.75
17-10-2022,15.85,66.16,26.33,11.35,0.45,10.06,21.4,28.4,84.125,21.25,0.029166667,13.01666667,304.6666667
18-10-2022,28.13,85.79,29.56,13.34,0.76,9.89,20.3,28.9,83.33333333,21.2625,0.066666667,6.6625,208.8333333
19-10-2022,49.07,106.11,30.65,16.51,0.77,9.7,21.5,28.8,84.66666667,21.3875,0.158333333,7.729166667,202
20-10-2022,41.82,116.38,27.8,12.6,0.66,9.91,20.7,28.2,85.33333333,21.39166667,0.054166667,10.94166667,271.0416667
21-10-2022,56.56,106.28,23.13,11.06,0.65,9.27,20.9,28.3,79.70833333,20.375,0.033333333,13.62916667,119.4583333
22-10-2022,54.51,102.97,18.91,18.82,0.27,9.28,19.3,27.4,64.875,15.53333333,0,20.21666667,58.70833333
23-10-2022,58.59,127.11,29.39,33.21,0.24,9.57,17.6,27.2,62.625,14.10833333,0,21.43333333,81.16666667
24-10-2022,62.53,138.52,35.26,58.1,0.76,10.19,17.2,27.4,65.66666667,14.41666667,0,17.97916667,106
25-10-2022,75.41,169.27,48.61,69.52,0.47,9.7,15.6,27.4,66.625,14.25416667,0,12.99166667,106.8333333
26-10-2022,52.69,126.34,30.8,17.74,0.67,9.59,18.6,27.3,57.375,13.29583333,0,10.19583333,100.9166667
27-10-2022,62.64,138.64,44.91,26.88,0.56,9.84,16.1,27.1,66.625,14.69583333,0,9.775,45.875
28-10-2022,50.35,100.01,26.34,22.94,0.9,9.63,16.3,27.8,62.91666667,14.28333333,0,15.47916667,46.75
29-10-2022,41.78,105.01,17.87,14.4,2.02,9.57,17,27.5,56.20833333,12.70416667,0,18.525,45.54166667
30-10-2022,47.79,97.54,19.37,20.05,1.62,8.99,15.6,27.1,58.875,12.39583333,0,17.45,43.20833333
31-10-2022,66.73,130.69,21.33,18.37,1.64,9.73,15.6,27,63.66666667,13.6625,0,15.8375,42.91666667
01-11-2022,71.41,143.44,33.48,21.47,1.92,9.38,17.5,26.2,70.66666667,15.41666667,0.070833333,12.9125,55.83333333
02-11-2022,76.3,134.5,27.38,12.64,1.66,9.06,19,26.7,77.125,18.36666667,0.004166667,13.64166667,46.5
03-11-2022,69.62,130.46,23.64,11.54,1.62,9.68,20.2,28,79.58333333,19.59583333,0.0375,14.9375,41.20833333
04-11-2022,71.68,131.46,27.61,10.95,1.59,11.62,18.9,27.8,77,18.84583333,0.004166667,12.40416667,125.4583333
05-11-2022,58.83,120.76,25.96,9.03,1.55,11.44,18.6,28.2,72.95833333,17.50416667,0,12.82083333,141.0416667
06-11-2022,60.76,131.6,28.77,12.49,1.55,11.37,18.2,28.3,62.95833333,14.87916667,0,11.21666667,135.625
07-11-2022,66.95,150.83,44.44,23.24,1.73,11.38,17.1,28.4,66.33333333,15.38333333,0,10.24166667,153.375
08-11-2022,59.79,142.57,49.88,17.17,1.63,11.47,17.3,28.6,61.125,14.14166667,0,9.9375,216.0416667
09-11-2022,61,134.51,32.3,13.28,1.53,11.52,17.4,27.8,60.58333333,13.82083333,0,10.48333333,77.5
10-11-2022,63.62,111.5,20.43,7.93,1.77,10.56,15.9,27.9,58.83333333,13.0625,0,16.30416667,37
11-11-2022,70.94,133.39,15.73,9.53,1.81,8.77,17.9,27.5,57.625,13.22916667,0,22.55416667,51.375
12-11-2022,66.51,113.48,15.71,10.21,1.76,8.76,18.3,27.8,57.5,13.80416667,0,20.5375,38.95833333
13-11-2022,67.11,108.38,18.31,10.27,2.56,8.87,17.8,28,62.79166667,15.0375,0,16.93333333,165.8333333
14-11-2022,70.24,122.51,18.77,11.1,1.59,9.2,17.2,27.7,71.58333333,16.42083333,0,12.675,20.5
15-11-2022,73.69,149.78,27.49,15.84,1.49,9.23,16.7,28.3,60.375,13.76666667,0,12.84166667,58.83333333
16-11-2022,62.03,125.56,23.73,13.77,1.79,8.39,16.4,27.7,49.95833333,10.1625,0,13.44583333,54.75
17-11-2022,60.17,140,28.39,22.91,1.57,8.93,13.4,27.8,53.29166667,10.31666667,0,15.5375,52.25
18-11-2022,65,124.93,19.3,9.72,1.46,9.13,14.5,27.4,53.83333333,10.45833333,0,18.53333333,48.5
19-11-2022,76.22,149.41,22.48,12.7,1.55,9.34,16.4,26.1,56.16666667,11.275,0,20.0875,54.54166667
20-11-2022,75.09,149.34,25.43,30.45,1.76,8.9,14.2,25.8,56.83333333,10.30416667,0,16.01666667,65.83333333
21-11-2022,71.98,132.37,18.32,9.69,1.77,8.91,18.5,25.9,54.83333333,12.14166667,0.0125,15.19166667,41.5
22-11-2022,71.95,152.33,24.43,24.18,1.65,8.72,19.5,29.2,60,15.5125,0,17.35,43.5
23-11-2022,79.31,145.88,27.38,13.48,1.73,8.75,20,27.3,69.95833333,17.56666667,0,13.675,82.25
24-11-2022,68.12,144.04,33.01,17.55,1.69,8.86,19.4,27.5,79.375,19.52083333,0.0125,11.59583333,221.4166667
25-11-2022,77.29,159.05,21.64,12.73,1.69,9.22,18.8,28.7,70.83333333,17.80833333,0,12.52083333,93.79166667
26-11-2022,73.35,162.11,41.64,31.73,1.53,9.32,17.2,28.3,55.70833333,12.94583333,0,12.53333333,53.91666667
27-11-2022,71.77,146.83,22.33,15.2,1.51,9.12,17.4,28.7,56.04166667,12.95833333,0,12.43333333,72.83333333
28-11-2022,73.07,161.69,26.84,19.3,1.39,9.07,17.1,28.6,55.75,12.6125,0,12.025,201.625
29-11-2022,67.47,143.76,25.72,14.34,1.36,9.95,16.5,28.2,50.20833333,10.24166667,0,13.2,99.5
30-11-2022,74.97,150.29,32.42,13.12,1.64,10.31,16.4,27.5,51.16666667,10.425,0,11.62083333,212.9583333
01-12-2022,79.07,161.43,25.98,10.55,1.68,10.61,16.2,28.4,59.95833333,13.96666667,0,10.725,205.9583333
02-12-2022,77.16,155.13,25.41,10.7,1.69,10.29,17.6,27.9,68.20833333,16.725,0,11.69166667,336.1666667
03-12-2022,66.12,129.73,20.45,7.57,1.6,10.19,19.3,28.3,75.20833333,18.68333333,0,14.75833333,317.75
04-12-2022,71.31,124.78,14.84,7.92,1.53,10.44,19.5,28.8,72.625,18.175,0,13.43333333,148.6666667
05-12-2022,79.21,156.28,14.92,7.2,2.01,11.31,18.3,28.6,57.29166667,13.5,0,13.975,22.91666667
06-12-2022,71.59,145.77,16.4,8.58,1.6,14.03,15.4,29.2,55.83333333,12.16666667,0,14.32916667,44.83333333
07-12-2022,76.24,152.84,14.99,8.24,1.54,14.07,16.5,27.9,54.375,11.45833333,0,19.6125,58.58333333
08-12-2022,74.95,164.74,16.09,21.64,1.88,13.74,16.5,26.7,50,9.345833333,0,21.56666667,68.625
09-12-2022,80.88,159.18,14.64,12.17,1.54,14.06,15.8,27.3,44.95833333,8.904166667,0,20.62083333,43.83333333
10-12-2022,61.39,111.75,9.58,6.83,2.04,13.87,17.1,25.8,78.25,16.77916667,0.479166667,19.6375,41.5
11-12-2022,41.91,56.46,7.38,8.01,1.51,13.67,20.3,24,91.625,19.91666667,0.379166667,23.31666667,209.375
12-12-2022,26.41,58.03,7.7,5.57,1.37,13.87,20.4,26.1,84.5,19.475,0.025,21.24583333,342
13-12-2022,21.99,53.7,7.72,4.77,1.53,13.93,20.8,26.3,84.5,19.92916667,0.033333333,20.27083333,329.0416667
